gameid,side,position,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT03_40359,Blue,team,Area of Effect Esports,oe:team:f99374803c2802a727e34ba54af754d,0,0.0,0.1014,1.0,0.0,0.0,0.0
LOLTMNT03_40359,Red,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,1.0,0.8784,0.0,1.0,1.0,1.0
LOLTMNT03_40365,Blue,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,1.0,1.1457,1.0,1.0,1.0,1.0
LOLTMNT03_40365,Red,team,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,0,0.0,0.3819,0.0,0.0,0.0,0.0
LOLTMNT03_40367,Blue,team,Maryville University,oe:team:9336ce46babf314b50e3a103506ae0a,1,1.0,1.8538,1.0,1.0,1.0,1.0
LOLTMNT03_40367,Red,team,LiT Esports,oe:team:7109f52153fb32f851ab4af575c272c,0,0.0,0.6782,0.0,0.0,0.0,0.0
LOLTMNT02_56600,Blue,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,0,1.0,0.1669,0.0,0.0,0.0,0.0
LOLTMNT02_56600,Red,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,1,0.0,0.7341,1.0,1.0,1.0,1.0
LOLTMNT02_56625,Blue,team,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,0,0.0,0.2654,0.0,1.0,0.0,0.0
LOLTMNT02_56625,Red,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,1,1.0,0.5897,1.0,0.0,1.0,1.0
10810-10810_game_1,Blue,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,1.0,0.3251,,,,
10810-10810_game_1,Red,team,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,0.0,0.6501,,,,
LOLTMNT02_56629,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,1,1.0,0.6553,1.0,1.0,1.0,0.0
LOLTMNT02_56629,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.182,0.0,0.0,0.0,1.0
LOLTMNT02_57594,Blue,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,1,0.0,0.5799,1.0,1.0,1.0,0.0
LOLTMNT02_57594,Red,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,1.0,0.1526,0.0,0.0,0.0,1.0
10810-10810_game_2,Blue,team,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,1.0,0.9424,,,,
10810-10810_game_2,Red,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,0.0,0.3839,,,,
LOLTMNT02_56636,Blue,team,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,1,0.0,0.6109,0.0,1.0,1.0,1.0
LOLTMNT02_56636,Red,team,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,0,1.0,0.3394,1.0,0.0,0.0,0.0
LOLTMNT02_57610,Blue,team,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,0,0.0,0.1074,0.0,0.0,0.0,0.0
LOLTMNT02_57610,Red,team,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,1,1.0,0.4654,1.0,1.0,1.0,1.0
10811-10811_game_1,Blue,team,Top Esports Challenger,oe:team:eaeaad6cbcd022d2b872d4776aae2e6,1,1.0,0.5095,,,,
10811-10811_game_1,Red,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,0.0,0.1176,,,,
LOLTMNT02_56660,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,1,0.0,0.7407,1.0,1.0,1.0,0.0
LOLTMNT02_56660,Red,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,1.0,0.5413,0.0,0.0,0.0,1.0
LOLTMNT02_57619,Blue,team,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,0,1.0,0.1059,0.0,0.0,0.0,0.0
LOLTMNT02_57619,Red,team,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,1,0.0,0.5294,1.0,1.0,1.0,1.0
10811-10811_game_2,Blue,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,1,1.0,0.3518,,,,
10811-10811_game_2,Red,team,Top Esports Challenger,oe:team:eaeaad6cbcd022d2b872d4776aae2e6,0,0.0,0.1508,,,,
LOLTMNT02_57620,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,0.6645,0.0,0.0,1.0,0.0
LOLTMNT02_57620,Red,team,Ground Zero Gaming,oe:team:788115a84f68bc65fa6d3a4e0f67a3e,0,0.0,0.0332,1.0,1.0,0.0,1.0
10777-10777_game_1,Blue,team,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,1,0.0,0.6362,,,,
10777-10777_game_1,Red,team,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,0,1.0,0.3013,,,,
10811-10811_game_3,Blue,team,Top Esports Challenger,oe:team:eaeaad6cbcd022d2b872d4776aae2e6,1,0.0,0.6581,,,,
10811-10811_game_3,Red,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,1.0,0.271,,,,
LOLTMNT02_57643,Blue,team,Ground Zero Gaming,oe:team:788115a84f68bc65fa6d3a4e0f67a3e,1,1.0,1.0026,0.0,1.0,1.0,1.0
LOLTMNT02_57643,Red,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,0,0.0,0.347,1.0,0.0,0.0,0.0
LOLTMNT02_56694,Blue,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,0,0.0,0.2476,0.0,0.0,0.0,0.0
LOLTMNT02_56694,Red,team,OKSavingsBank BRION Challengers,oe:team:5d069a5aeb88f79b4b92dfa2b9f2a3c,1,1.0,0.8844,1.0,1.0,1.0,1.0
10777-10777_game_2,Blue,team,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,1,1.0,0.6764,,,,
10777-10777_game_2,Red,team,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,0,0.0,0.2368,,,,
10812-10812_game_1,Blue,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,0,1.0,0.2411,,,,
10812-10812_game_1,Red,team,Ji Jie Hao (集结号),oe:team:98b04bf2ce15d307f6afb1254004629,1,0.0,0.4822,,,,
LOLTMNT02_56710,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,0,1.0,0.4075,0.0,1.0,1.0,0.0
LOLTMNT02_56710,Red,team,Ground Zero Gaming,oe:team:788115a84f68bc65fa6d3a4e0f67a3e,1,0.0,0.3149,1.0,0.0,0.0,1.0
LOLTMNT02_57665,Blue,team,T1 Esports Academy,oe:team:731b7a9fd004cdbe2bcb3da795bce47,0,1.0,0.1112,0.0,1.0,0.0,1.0
LOLTMNT02_57665,Red,team,OKSavingsBank BRION Challengers,oe:team:5d069a5aeb88f79b4b92dfa2b9f2a3c,1,0.0,0.1946,1.0,0.0,1.0,0.0
10777-10777_game_3,Blue,team,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,0,0.0,0.3415,,,,
10777-10777_game_3,Red,team,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,1,1.0,0.3073,,,,
10812-10812_game_2,Blue,team,Ji Jie Hao (集结号),oe:team:98b04bf2ce15d307f6afb1254004629,1,1.0,0.6752,,,,
10812-10812_game_2,Red,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,0,0.0,0.2251,,,,
10778-10778_game_1,Blue,team,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,0,0.0,0.4255,,,,
10778-10778_game_1,Red,team,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,1,1.0,0.6547,,,,
10778-10778_game_2,Blue,team,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,0.0,0.2381,,,,
10778-10778_game_2,Red,team,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,1.0,0.5026,,,,
10778-10778_game_3,Blue,team,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,1.0,0.3797,,,,
10778-10778_game_3,Red,team,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,0.0,0.0949,,,,
LOLTMNT02_56897,Blue,team,paiN Gaming Academy,oe:team:3cb9dbe9618f5c61765f4ff189e79a9,1,1.0,0.5388,1.0,1.0,1.0,1.0
LOLTMNT02_56897,Red,team,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,0,0.0,0.2536,0.0,0.0,0.0,0.0
LOLTMNT02_57862,Blue,team,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,0,0.0,0.3693,1.0,1.0,0.0,0.0
LOLTMNT02_57862,Red,team,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,1,1.0,0.7051,0.0,0.0,1.0,1.0
LOLTMNT02_57880,Blue,team,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,0,0.0,0.2298,0.0,1.0,1.0,1.0
LOLTMNT02_57880,Red,team,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,1,1.0,0.5432,1.0,0.0,0.0,0.0
LOLTMNT02_56963,Blue,team,Fluxo Academy,oe:team:5ecdc5d869196e2d21f1491520820e1,0,1.0,0.2299,1.0,1.0,0.0,0.0
LOLTMNT02_56963,Red,team,Vivo Keyd Stars Academy,oe:team:bf6f1cbd7a25bd88bbfdaf1c20366c1,1,0.0,0.4926,0.0,0.0,1.0,1.0
LOLTMNT02_56969,Blue,team,Tropa XV,oe:team:66a8e70c9fbd43ee0a2efae9ae011de,0,1.0,0.4676,0.0,0.0,0.0,0.0
LOLTMNT02_56969,Red,team,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,1,0.0,0.7194,1.0,1.0,1.0,1.0
LOLTMNT02_57912,Blue,team,Los Grandes Academy,oe:team:a93b0198b3f1062ca3302600b4f12ba,0,1.0,0.1854,0.0,1.0,0.0,0.0
LOLTMNT02_57912,Red,team,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,1,0.0,0.5252,1.0,0.0,1.0,1.0
10813-10813_game_1,Blue,team,FunPlus Phoenix Blaze,oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e,0,1.0,0.4892,,,,
10813-10813_game_1,Red,team,Joy Dream,oe:team:ae2a2737a8d8d2b8e396dabae0e149b,1,0.0,0.6043,,,,
LOLTMNT02_57944,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,0.8436,1.0,1.0,1.0,0.0
LOLTMNT02_57944,Red,team,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,0,0.0,0.2812,0.0,0.0,0.0,1.0
10813-10813_game_2,Blue,team,FunPlus Phoenix Blaze,oe:team:68d9c4b067b3b6d5f3d5e4b1adc9f6e,0,1.0,0.1352,,,,
10813-10813_game_2,Red,team,Joy Dream,oe:team:ae2a2737a8d8d2b8e396dabae0e149b,1,0.0,0.507,,,,
LOLTMNT02_57961,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,0.772,1.0,1.0,0.0,1.0
LOLTMNT02_57961,Red,team,FURY Global,oe:team:6b379ef5d9ba6269ee1ec9e37f54cb7,0,0.0,0.6273,0.0,0.0,1.0,0.0
10814-10814_game_1,Blue,team,ThunderTalk Gaming Young,oe:team:fd27f7adaecaeac4f8736159d57c0ce,1,0.0,0.5414,,,,
10814-10814_game_1,Red,team,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,0,1.0,0.2229,,,,
LOLTMNT02_58054,Blue,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,1,0.0,0.5764,0.0,0.0,1.0,0.0
LOLTMNT02_58054,Red,team,FearX Youth,oe:team:1c549aec787136db0efdfac47eba51b,0,1.0,0.4035,1.0,1.0,0.0,1.0
10814-10814_game_2,Blue,team,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,1,0.0,0.6194,,,,
10814-10814_game_2,Red,team,ThunderTalk Gaming Young,oe:team:fd27f7adaecaeac4f8736159d57c0ce,0,1.0,0.8447,,,,
LOLTMNT02_59024,Blue,team,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,1,0.0,0.9988,0.0,1.0,1.0,1.0
LOLTMNT02_59024,Red,team,FearX Youth,oe:team:1c549aec787136db0efdfac47eba51b,0,1.0,0.2854,1.0,0.0,0.0,0.0
LOLTMNT02_59022,Blue,team,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,0,1.0,0.4188,1.0,0.0,0.0,1.0
LOLTMNT02_59022,Red,team,Kanga Esports,oe:team:40ca71047541a6edbbb6e29893f9058,1,0.0,0.6981,0.0,1.0,1.0,0.0
10779-10779_game_1,Blue,team,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,0.0,0.3959,,,,
10779-10779_game_1,Red,team,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,0,1.0,0.0848,,,,
10814-10814_game_3,Blue,team,ThunderTalk Gaming Young,oe:team:fd27f7adaecaeac4f8736159d57c0ce,1,1.0,0.3299,,,,
10814-10814_game_3,Red,team,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,0,0.0,0.2121,,,,
LOLTMNT02_59034,Blue,team,ION Global Esports,oe:team:788b5f2d3941c1a0d7961eaf043e4f1,0,1.0,0.4196,0.0,1.0,1.0,1.0
LOLTMNT02_59034,Red,team,Kanga Esports,oe:team:40ca71047541a6edbbb6e29893f9058,1,0.0,0.5507,1.0,0.0,0.0,0.0
10779-10779_game_2,Blue,team,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,0,1.0,0.492,,,,
10779-10779_game_2,Red,team,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,0.0,0.738,,,,
10815-10815_game_1,Blue,team,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,1,0.0,0.9589,,,,
10815-10815_game_1,Red,team,Team WE Academy,oe:team:85bf857a01b615a257739e34d9f0720,0,1.0,0.2397,,,,
LOLTMNT02_59055,Blue,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,1,1.0,0.4426,1.0,1.0,0.0,1.0
LOLTMNT02_59055,Red,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,0,0.0,0.1264,0.0,0.0,1.0,0.0
10815-10815_game_2,Blue,team,Team WE Academy,oe:team:85bf857a01b615a257739e34d9f0720,0,1.0,0.4491,,,,
10815-10815_game_2,Red,team,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,1,0.0,0.509,,,,
10780-10780_game_1,Blue,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.459,,,,
10780-10780_game_1,Red,team,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,0,0.0,0.204,,,,
LOLTMNT02_59082,Blue,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,1.0,0.5829,0.0,1.0,1.0,1.0
LOLTMNT02_59082,Red,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,0,0.0,0.1457,1.0,0.0,0.0,0.0
LOLTMNT02_59109,Blue,team,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,0,1.0,0.2811,1.0,0.0,0.0,1.0
LOLTMNT02_59109,Red,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,0.0,0.328,0.0,1.0,1.0,0.0
10780-10780_game_2,Blue,team,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,1,0.0,0.3998,,,,
10780-10780_game_2,Red,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,1.0,0.4531,,,,
10780-10780_game_3,Blue,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.7147,,,,
10780-10780_game_3,Red,team,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,0,0.0,0.3216,,,,
LOLTMNT02_59219,Blue,team,Dynamo Eclot,oe:team:e3f89acb10ecd65327fa954ff2ec047,0,1.0,0.2914,0.0,0.0,0.0,0.0
LOLTMNT02_59219,Red,team,BRUTE,oe:team:ddb6aa775eebeffd5cc41ba5c35c6a1,1,0.0,0.5505,1.0,1.0,1.0,1.0
LOLTMNT02_58341,Blue,team,Team UNiTY,oe:team:6e322bda09963acbe90845ce95e76f4,1,1.0,0.4279,1.0,1.0,1.0,1.0
LOLTMNT02_58341,Red,team,Europe Saviors Club,oe:team:e1a6907d696e9dab6cd3d954ac2aa76,0,0.0,0.214,0.0,0.0,0.0,0.0
LOLTMNT05_23653,Blue,team,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,1,1.0,0.3681,0.0,1.0,1.0,1.0
LOLTMNT05_23653,Red,team,Iron Wolves,oe:team:bc9bdf946d79f2f1f483b429a7dfffc,0,0.0,0.0566,1.0,0.0,0.0,0.0
LOLTMNT02_59299,Blue,team,Wild Panthers Esports,oe:team:aba8187a8c4790f554138cda083003b,1,1.0,0.4294,0.0,0.0,1.0,1.0
LOLTMNT02_59299,Red,team,Team Legion,oe:team:f52cb05bb2f6d4003d6412f8e60a0d2,0,0.0,0.334,1.0,1.0,0.0,0.0
LOLTMNT02_58383,Blue,team,OGC Sigma Esports,oe:team:df3a003b928fe81923968edd1e34644,0,0.0,0.2028,1.0,0.0,0.0,0.0
LOLTMNT02_58383,Red,team,Entropiq,oe:team:06554c70cfe8a6be14b004b3c18abe6,1,1.0,0.7099,0.0,1.0,1.0,1.0
LOLTMNT02_58433,Blue,team,KRC Genk Esports,oe:team:01a959b2a20ca77057e580ec051aa3e,1,0.0,0.5154,1.0,0.0,1.0,1.0
LOLTMNT02_58433,Red,team,Myth Esports,oe:team:04bb54d81b8d6daaaf0eee289e9eb03,0,1.0,0.2712,0.0,0.0,0.0,0.0
LOLTMNT05_23663,Blue,team,Team ESCA Gaming,oe:team:1158ec5b08f516ca81868bc48293989,0,0.0,0.458,0.0,1.0,0.0,1.0
LOLTMNT05_23663,Red,team,Forsaken,oe:team:9e12a15ab90a0a26c7e4e5308d3924c,1,1.0,0.7939,1.0,0.0,1.0,0.0
LOLTMNT02_59368,Blue,team,GLORE,oe:team:5e86e312935ad545ee215e67adcee9c,1,1.0,0.6742,1.0,1.0,1.0,1.0
LOLTMNT02_59368,Red,team,eSuba,oe:team:3faefd9245a4ef6ba347fbcf2a51515,0,0.0,0.1498,0.0,0.0,0.0,0.0
LOLTMNT02_58455,Blue,team,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,0,0.0,0.0867,0.0,0.0,0.0,0.0
LOLTMNT02_58455,Red,team,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,1,1.0,0.6936,1.0,1.0,1.0,1.0
LOLTMNT05_23681,Blue,team,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,1,0.0,0.42,1.0,1.0,1.0,1.0
LOLTMNT05_23681,Red,team,GRP Esports,oe:team:2d038b581c7aa5565f197e93de4ff35,0,1.0,0.3554,0.0,0.0,0.0,0.0
LOLTMNT02_59388,Blue,team,Once Upon A Team,oe:team:e1cbefa2c9766f5deaa96d958a31e89,1,0.0,0.6835,0.0,1.0,1.0,1.0
LOLTMNT02_59388,Red,team,Dynasty,oe:team:5c1d767e4c02111f0def3b6691b4851,0,1.0,0.3269,1.0,0.0,0.0,0.0
LOLTMNT02_59391,Blue,team,Gamespace Mediterranean College Esports,oe:team:4410ecf1b88f1316b6e6c110120c896,1,0.0,0.6209,0.0,1.0,0.0,1.0
LOLTMNT02_59391,Red,team,Anorthosis Famagusta Esports,oe:team:5f1bc4a914b49c7b7ff4c2f1b8d8df9,0,1.0,0.3922,1.0,0.0,1.0,0.0
LOLTMNT02_58487,Blue,team,Tropa XV,oe:team:66a8e70c9fbd43ee0a2efae9ae011de,1,0.0,0.6455,1.0,0.0,0.0,0.0
LOLTMNT02_58487,Red,team,paiN Gaming Academy,oe:team:3cb9dbe9618f5c61765f4ff189e79a9,0,1.0,0.4757,0.0,1.0,1.0,1.0
LOLTMNT05_22590,Blue,team,devils.one,oe:team:f27741afb3044c971eeced9d0c2daa1,1,1.0,0.7237,0.0,1.0,1.0,1.0
LOLTMNT05_22590,Red,team,Orbit Anonymo Esports,oe:team:f9f16e15a84c85d050aa09b4a21c757,0,0.0,0.0987,1.0,0.0,0.0,0.0
LOLTMNT02_59433,Blue,team,mCon esports,oe:team:ee662fa8580ced6fb87aa4ca5b1fe7b,0,0.0,0.3735,0.0,1.0,1.0,1.0
LOLTMNT02_59433,Red,team,ZennIT,oe:team:79fc65ce199f2e4fe97e277bdef6695,1,1.0,0.5053,1.0,0.0,0.0,0.0
LOLTMNT02_59426,Blue,team,Team Phantasma,oe:team:75a4d34e4afac036d164b0f1a580486,1,0.0,0.7441,1.0,1.0,1.0,1.0
LOLTMNT02_59426,Red,team,WLGaming Esports,oe:team:b19ab22267512e77945cd498106dcf1,0,1.0,0.4735,0.0,0.0,0.0,0.0
LOLTMNT02_58524,Blue,team,Vivo Keyd Stars Academy,oe:team:bf6f1cbd7a25bd88bbfdaf1c20366c1,1,0.0,0.4557,0.0,1.0,1.0,0.0
LOLTMNT02_58524,Red,team,Los Grandes Academy,oe:team:a93b0198b3f1062ca3302600b4f12ba,0,1.0,0.4557,1.0,0.0,0.0,1.0
LOLTMNT02_59466,Blue,team,SNOOZE Esports,oe:team:d0cd5a00349efaf7a3b8df54e1357e2,0,0.0,0.2589,0.0,0.0,0.0,0.0
LOLTMNT02_59466,Red,team,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,1,1.0,0.8138,1.0,1.0,1.0,1.0
LOLTMNT02_58557,Blue,team,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,1,1.0,0.3255,0.0,0.0,0.0,1.0
LOLTMNT02_58557,Red,team,Fluxo Academy,oe:team:5ecdc5d869196e2d21f1491520820e1,0,0.0,0.2035,1.0,1.0,1.0,0.0
LOLTMNT03_40629,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,0,1.0,0.3856,0.0,1.0,1.0,1.0
LOLTMNT03_40629,Red,team,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,1,0.0,0.6525,1.0,0.0,0.0,0.0
LOLTMNT03_40641,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,0,1.0,0.4215,0.0,0.0,0.0,1.0
LOLTMNT03_40641,Red,team,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,1,0.0,0.8782,1.0,1.0,1.0,0.0
LOLTMNT03_40658,Blue,team,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,1,1.0,0.4888,1.0,0.0,0.0,1.0
LOLTMNT03_40658,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,0.0,0.2138,0.0,1.0,1.0,0.0
LOLTMNT02_58576,Blue,team,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,1,1.0,0.7801,1.0,1.0,1.0,1.0
LOLTMNT02_58576,Red,team,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,0,0.0,0.39,0.0,0.0,0.0,0.0
LOLTMNT03_40672,Blue,team,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,1,1.0,0.7996,1.0,1.0,1.0,1.0
LOLTMNT03_40672,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,0.0,0.3998,0.0,0.0,0.0,0.0
10816-10816_game_1,Blue,team,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,1,1.0,1.0578,,,,
10816-10816_game_1,Red,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,0,0.0,0.2116,,,,
10816-10816_game_2,Blue,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,1,1.0,1.076,,,,
10816-10816_game_2,Red,team,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,0,0.0,0.3443,,,,
LOLTMNT02_58647,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,0.0,0.7574,1.0,1.0,1.0,1.0
LOLTMNT02_58647,Red,team,Kanga Esports,oe:team:40ca71047541a6edbbb6e29893f9058,0,1.0,0.2634,0.0,0.0,0.0,0.0
10816-10816_game_3,Blue,team,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,0,1.0,0.3814,,,,
10816-10816_game_3,Red,team,Invictus Gaming Young,oe:team:01c9a45038d103935dc69490914f530,1,0.0,0.4988,,,,
LOLTMNT02_58676,Blue,team,Kanga Esports,oe:team:40ca71047541a6edbbb6e29893f9058,0,0.0,0.1642,0.0,0.0,0.0,0.0
LOLTMNT02_58676,Red,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,1.1902,1.0,1.0,1.0,1.0
LOLTMNT02_58682,Blue,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,0.0,0.0306,0.0,1.0,0.0,0.0
LOLTMNT02_58682,Red,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1.0,0.4286,1.0,0.0,1.0,1.0
10817-10817_game_1,Blue,team,LGD Gaming Young Team,oe:team:6100f2588a65a71921d4f8ee206d94e,1,0.0,0.5336,,,,
10817-10817_game_1,Red,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,0,1.0,0.1668,,,,
LOLTMNT02_59611,Blue,team,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,0,1.0,0.3713,0.0,1.0,0.0,1.0
LOLTMNT02_59611,Red,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,0.0,0.6498,1.0,0.0,1.0,0.0
10817-10817_game_2,Blue,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,0,1.0,0.6328,,,,
10817-10817_game_2,Red,team,LGD Gaming Young Team,oe:team:6100f2588a65a71921d4f8ee206d94e,1,0.0,0.4972,,,,
10781-10781_game_1,Blue,team,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,0.0,0.3776,,,,
10781-10781_game_1,Red,team,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,0,1.0,0.0629,,,,
10818-10818_game_1,Blue,team,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,1.0,0.5655,,,,
10818-10818_game_1,Red,team,Anyone's Legend.Young,oe:team:4278e8a32eefe381f75ac6d09218de3,0,0.0,0.3959,,,,
10781-10781_game_2,Blue,team,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,0,1.0,0.4566,,,,
10781-10781_game_2,Red,team,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,0.0,0.4566,,,,
